id,location,sitename,sitenumber,lat,long,habitat,date,time,family,species,weight,tl,sl,sex,w_liv,w_gon,ae1,ae2,key,n,c,p
GAM18A094,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Pomacentridae,Stegastes nigricans,53.5,12.5,10,F,0.133,0.456,1,1,AE1,5.9712650274,43.2799793702,0.4447233029
GAM18A094,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Pomacentridae,Stegastes nigricans,53.5,12.5,10,F,0.133,0.456,1,1,AE2,13.290495558,24.3730351649,0.2621824066
GAM18A099,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Holocentridae,Sargocentron tiere,112.3,20.5,17.5,F,0.794,0.244,1,1,AE1,9.8156455435,48.5195251048,1.4102354764
GAM18A099,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Holocentridae,Sargocentron tiere,112.3,20.5,17.5,F,0.794,0.244,1,1,AE2,11.1741670278,17.5886899235,0.7462041825
GAM18A100,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Chaetodontidae,Chaetodon ornatissimus,87.8,13.9,11.1,F,0.485,0.162,1,1,AE1,3.463640196,28.2707827866,0.2350781426
GAM18A100,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Chaetodontidae,Chaetodon ornatissimus,87.8,13.9,11.1,F,0.485,0.162,1,1,AE2,9.6926535627,29.7119030402,0.3725144467
GAM18A101,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Serranidae,Cephalopholis argus,115,41.1,33.2,F,4.99,2.534,1,1,AE2,8.1069380983,22.8130023801,2.2362636144
GAM18A103,Mangareva,C2,NA,23.077614,135.013461,lagoon,15.06.18,13.00-14.00,Acanthuridae,Naso lituratus,95,45,27,M,7.112,0.71,1,1,AE1,1.2028888755,33.2769421099,0.1679215711
GAM18A103,Mangareva,C2,NA,23.077614,135.013461,lagoon,15.06.18,13.00-14.00,Acanthuridae,Naso lituratus,95,45,27,M,7.112,0.71,1,1,AE2,2.8665595131,32.547863484,0.2500997377
GAM18A105,Mangareva,C2,NA,23.077614,135.013461,lagoon,15.06.18,13.00-14.00,Serranidae,Epinephelus merra,158.9,21.2,16.2,M,1.761,0.098,1,1,AE1,6.4658936288,35.5430349827,0.7499407625
GAM18A105,Mangareva,C2,NA,23.077614,135.013461,lagoon,15.06.18,13.00-14.00,Serranidae,Epinephelus merra,158.9,21.2,16.2,M,1.761,0.098,1,1,AE2,7.7562599288,15.6078958111,0.244755403
GAM18A106,Mangareva,C2,NA,23.077614,135.013461,lagoon,15.06.18,13.00-14.00,Pomacentridae,Stegastes nigricans,43,12.5,10.5,NA,NA,NA,1,1,AE1,3.7660374383,35.0578284913,1.188226664
GAM18A106,Mangareva,C2,NA,23.077614,135.013461,lagoon,15.06.18,13.00-14.00,Pomacentridae,Stegastes nigricans,43,12.5,10.5,NA,NA,NA,1,1,AE2,3.7670719274,28.2647255146,0.18726779
GAM18A107,Mangareva,C2,NA,23.077614,135.013461,lagoon,15.06.18,13.00-14.00,Labridae,Halichoeres trimaculatus,90.2,18.1,14.4,M,0.449,0.084,1,1,AE1,1.4589464955,24.4515948396,0.1837862554
GAM18A107,Mangareva,C2,NA,23.077614,135.013461,lagoon,15.06.18,13.00-14.00,Labridae,Halichoeres trimaculatus,90.2,18.1,14.4,M,0.449,0.084,1,1,AE2,2.4723974479,22.375140357,0.2049240739
GAM18A108,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Chaetodontidae,Chaetodon reticulatus,52.9,13.6,10.5,F,0.606,0.233,1,1,AE1,9.4164873014,45.5025518258,0.6689182597
GAM18A108,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Chaetodontidae,Chaetodon reticulatus,52.9,13.6,10.5,F,0.606,0.233,1,1,AE2,4.8150640279,23.0173218673,0.3544874666
GAM18A109,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Pomacentridae,Stegastes nigricans,21.8,11.2,8.5,NA,0.036,NA,1,1,AE1,6.9175399948,40.7962193575,0.7376872824
GAM18A109,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Pomacentridae,Stegastes nigricans,21.8,11.2,8.5,NA,0.036,NA,1,1,AE2,11.5370470798,33.0110252644,0.9881060846
GAM18A110,Mangareva,C2,NA,23.077614,135.013461,lagoon,15.06.18,13.00-14.00,Labridae,Halichoeres trimaculatus,34.3,13.7,10.5,F,0.206,0.663,1,1,AE1,0.3068633732,14.605234619300001,0.1650496054
GAM18A110,Mangareva,C2,NA,23.077614,135.013461,lagoon,15.06.18,13.00-14.00,Labridae,Halichoeres trimaculatus,34.3,13.7,10.5,F,0.206,0.663,1,1,AE2,6.8258705096,18.826883665,0.1650077606
GAM18A111,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Balistidae,Sufflamen bursa,75.7,14.9,11.5,F,2.521,0.782,0,1,AE2,9.7880054379,20.7923037567,0.3333348789
GAM18A112,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Balistidae,Sufflamen bursa,103.3,17.2,13.6,M,6.789,0.117,1,0,AE1,2.2913321734,21.7121144635,0.42301975000000003
GAM18A114,Mangareva,D1,NA,23.06495,135.00885,outer,15.06.18,9.00-10.30,Serranidae,Cephalopholis argus,125,40.5,32.2,M,17.462,0.977,1,1,AE1,14.1799653103,49.7768456695,0.5687967446
GAM18A114,Mangareva,D1,NA,23.06495,135.00885,outer,15.06.18,9.00-10.30,Serranidae,Cephalopholis argus,125,40.5,32.2,M,17.462,0.977,1,1,AE2,7.1589175416,48.0757987188,1.0488816696
GAM18A115,Mangareva,D2,NA,23.08718,134.97366,lagoon,15.06.18,11.00-14.00,Labridae,Chlorurus spilurus,450,30.2,23.5,M,11.343,0.188,1,1,AE1,1.5102680096,20.6225791337,0.2539064801
GAM18A115,Mangareva,D2,NA,23.08718,134.97366,lagoon,15.06.18,11.00-14.00,Labridae,Chlorurus spilurus,450,30.2,23.5,M,11.343,0.188,1,1,AE2,10.6882330747,19.5617961155,0.1606479614
GAM18A116,Mangareva,D2,NA,23.08718,134.97366,lagoon,15.06.18,11.00-14.00,Chaetodontidae,Chaetodon auriga,158.3,18,14.5,NA,1.176,NA,1,1,AE2,6.5713215544,42.5913230719,1.7523251734
GAM18A117,Mangareva,D2,NA,23.08718,134.97366,lagoon,15.06.18,11.00-14.00,Labridae,Chlorurus spilurus,500,29.5,23,M,17.38,0.425,1,1,AE2,5.5738109868,25.9692044818,0.2044676866
GAM18A118,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Labridae,Epibulus insidiator,520,35,25.9,F,6.514,0.637,1,1,AE2,10.395350384,49.117968696,0.7750555459
GAM18A119,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Chaetodontidae,Chaetodon auriga,172.3,19,16,F,0.995,1.075,1,0,AE1,7.22425,45.2098,0.4107173685
GAM18A120,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Chaetodontidae,Chlorurus spilurus,450,29.5,22.4,TP,1.347,NA,1,1,AE1,1.7304083346,19.6653494043,0.2608149974
GAM18A120,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Chaetodontidae,Chlorurus spilurus,450,29.5,22.4,TP,1.347,NA,1,1,AE2,11.219132557,18.8375317317,0.1609630788
GAM18A121,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Labridae,Epibulus insidiator,329,30,20.7,M,2.462,0.167,1,1,AE1,11.2613753679,53.4698896192,0.835483939
GAM18A121,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Labridae,Epibulus insidiator,329,30,20.7,M,2.462,0.167,1,1,AE2,9.0913095419,44.8323622383,0.5926671723
GAM18A122,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Acanthuridae,Naso lituratus,246,26,19,NA,2.607,NA,1,1,AE1,1.2716606033,34.0125830631,0.1406921033
GAM18A122,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Acanthuridae,Naso lituratus,246,26,19,NA,2.607,NA,1,1,AE2,2.4879201494,32.3939269518,0.1878593347
GAM18A123,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Pomacentridae,Abudefduf sexfasciatus,75.5,15.9,11.4,M,0.638,0.429,0,1,AE2,10.9428909016,24.8236564575,1.3142670625
GAM18A124,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Labridae,Epibulus insidiator,155.2,21.8,16.1,F,1.277,0.482,0,1,AE2,15.4625082651,41.9363534785,7.3054302063
GAM18A125,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Pomacentridae,Abudefduf sexfasciatus,71.5,16.6,12.2,M,0.372,0.214,0,1,AE2,10.7764265006,39.9165498772,NA
GAM18A129,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Pomacentridae,Abudefduf sexfasciatus,73.4,15.8,10.7,M,0.33,0.197,0,1,AE2,6.3696009789,34.504022125,0.8727046222
GAM18A134,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Holocentridae,Neoniphon sammara,136.5,20.5,18.5,F,0.497,0.119,0,1,AE2,23.6081953575,39.4664663742,2.2432223549
GAM18A135,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Pomacentridae,Abudefduf sexfasciatus,76.5,15.9,11.4,M,0.487,0.223,0,1,AE2,15.148690425,37.3901401617,0.8079620664
GAM18A136,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Pomacentridae,Abudefduf sexfasciatus,64.1,14.9,11,F,0.442,0.382,0,1,AE2,7.3841347521,48.5423587541,0.6263703229
GAM18A138,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Aulostomidae,Aulostomus chinensis,156.5,40,38.5,F,2.208,0.976,0,1,AE2,6.7001923474,34.9645308599,1.415186313
GAM18A140,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Aulostomidae,Aulostomus chinensis,43.1,32,29,NA,0.568,NA,1,0,AE1,9.9327978938,37.9336758436,1.5739227144
GAM18A141,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Chaetodontidae,Chaetodon auriga,163.4,18.5,15.1,NA,1.64,NA,1,1,AE1,5.3740207897,40.0974005465,0.3224228387
GAM18A141,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Chaetodontidae,Chaetodon auriga,163.4,18.5,15.1,NA,1.64,NA,1,1,AE2,3.548920546,52.97086677,0.3234328373
GAM18A142,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Serranidae,Epinephelus merra,149.8,20.5,18.5,M,1.296,NA,0,1,AE2,1.4694107202,19.4817049493,0.4137018388
GAM18A144,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Acanthuridae,Zebrasoma scopas,70.4,13.5,10.4,M,0.795,0.025,0,1,AE2,7.2105000027,29.7956916099,0.2505853779
GAM18A145,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Serranidae,Epinephelus merra,172.7,22.2,17.3,F,3.61,0.309,0,1,AE2,2.0587939698,24.9945979899,1.5256357968
GAM18A146,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Acanthuridae,Zebrasoma scopas,63.8,14.1,10.1,M,0.505,NA,0,1,AE2,2.5180256107,27.0345440311,0.2598963534
GAM18A147,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Serranidae,Epinephelus merra,129.1,20.5,17.5,NA,1.91,NA,1,1,AE1,6.3360721949,42.9770073483,1.2288612063
GAM18A147,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Serranidae,Epinephelus merra,129.1,20.5,17.5,NA,1.91,NA,1,1,AE2,1.9825088774,19.5510058993,1.7299553646
GAM18A148,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Acanthuridae,Zebrasoma scopas,35.3,10.9,7.8,NA,0.148,NA,0,1,AE2,2.1379549793,43.9659574074,0.2022637731
GAM18A149,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Chaetodontidae,Chaetodon auriga,56.4,12.5,10.1,NA,0.532,NA,1,1,AE1,7.8715557633,44.517914243,0.5317558667
GAM18A149,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Chaetodontidae,Chaetodon auriga,56.4,12.5,10.1,NA,0.532,NA,1,1,AE2,9.0131233596,42.5334120735,0.757583674
GAM18A150,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Serranidae,Epinephelus merra,108.4,19.9,15.1,M,1.263,0.055,1,1,AE2,2.0189631794,20.7025769067,0.3427260083
GAM18A153,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Acanthuridae,Zebrasoma scopas,54.3,12,9.1,M,0.362,0.024,1,1,AE1,3.2615420726,43.023198078,0.1933095
GAM18A153,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Acanthuridae,Zebrasoma scopas,54.3,12,9.1,M,0.362,0.024,1,1,AE2,2.3275139458,27.1653823536,0.2423330865
GAM18A154,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Serranidae,Epinephelus merra,99.9,20,15.9,F,2.812,0.17,1,1,AE1,9.8691185197,38.35975821,0.7643727181
GAM18A154,Mangareva,D2,NA,23.08718,134.97366,lagoon,16.06.18,11.00-14.00,Serranidae,Epinephelus merra,99.9,20,15.9,F,2.812,0.17,1,1,AE2,2.1786910927,17.4584633833,0.1024363861
GAM18A156,Mangareva,E2,NA,23.04886,134.99254,outer,16.06.18,10.00-12.00,Holocentridae,Myripristis berndti,283.6,25.5,19.2,M,3.029,0.54,1,1,AE1,9.7748123485,51.8581825424,0.6218074565
GAM18A156,Mangareva,E2,NA,23.04886,134.99254,outer,16.06.18,10.00-12.00,Holocentridae,Myripristis berndti,283.6,25.5,19.2,M,3.029,0.54,1,1,AE2,3.2746390849,24.6943270871,2.1369866942
GAM18A159,Mangareva,E2,NA,23.04886,134.99254,outer,16.06.18,10.00-12.00,Holocentridae,Myripristis berndti,287.7,27.9,19.1,F,3.075,0.339,1,1,AE1,9.4100682762,52.0629403327,0.3361408191
GAM18A159,Mangareva,E2,NA,23.04886,134.99254,outer,16.06.18,10.00-12.00,Holocentridae,Myripristis berndti,287.7,27.9,19.1,F,3.075,0.339,1,1,AE2,1.8566569906,20.4174178409,4.0584760045
GAM18A160,Mangareva,E2,NA,23.04886,134.99254,outer,17.06.18,10.00-12.00,Holocentridae,Myripristis berndti,290.3,27.4,20.1,F,3.707,2.277,1,1,AE1,11.3078524024,43.6238056241,0.1190851737
GAM18A161,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Pomacentridae,Stegastes nigricans,49.4,14,11,F,0.006,0.16,0,1,AE2,2.1534836965,24.296551291,0.4209365105
GAM18A163,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Chaetodontidae,Chaetodon auriga,137.8,18.5,14.6,M,0.829,0.154,1,1,AE1,7.050872818,39.1646633416,0.8187362032
GAM18A163,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Chaetodontidae,Chaetodon auriga,137.8,18.5,14.6,M,0.829,0.154,1,1,AE2,5.6045879038,33.4556151284,2.5571145673
GAM18A164,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Serranidae,Cephalopholis argus,1750,44.5,37,F,14.409,4.44,1,1,AE1,11.7052754629,46.6420700235,1.1380367978000001
GAM18A164,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Serranidae,Cephalopholis argus,1750,44.5,37,F,14.409,4.44,1,1,AE2,7.1303467949,45.1525178625,0.8101134988
GAM18A166,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Pomacentridae,Abudefduf sexfasciatus,88.2,17.2,12.5,M,0.718,0.122,0,1,AE2,5.1677513257,33.3638220203,1.206007944
GAM18A167,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Pomacentridae,Abudefduf sexfasciatus,73.4,15.1,10.6,F,0.565,0.484,1,1,AE1,6.411922912,52.4794714156,0.4844558363
GAM18A167,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Pomacentridae,Abudefduf sexfasciatus,73.4,15.1,10.6,F,0.565,0.484,1,1,AE2,6.423177922,40.431657207,1.2399411718
GAM18A168,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Holocentridae,Myripristis berndti,269.3,25.7,18.9,M,2.107,0.165,1,1,AE1,10.4640657562,42.5971102268,0.5541536076
GAM18A168,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Holocentridae,Myripristis berndti,269.3,25.7,18.9,M,2.107,0.165,1,1,AE2,3.7167143934,27.813526868,2.0050757667
GAM18A172,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Pomacentridae,Abudefduf sexfasciatus,75.7,16.2,11.6,M,0.226,0.06,1,0,AE1,6.105286989,48.7338975374,0.5271074486
GAM18A173,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Pomacentridae,Dascyllus flavicaudus,34.2,11,9,NA,0.155,NA,0,1,AE2,4.0245082145,29.5789607835,1.836816871
GAM18A175,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Chaetodontidae,Chaetodon reticulatus,63.6,13,10,F,0.39,0.144,0,1,AE2,3.5547014804,29.599186242,0.3734014385
GAM18A176,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Aulostomidae,Aulostomus chinensis,42.8,32,29.5,F,0.409,0.087,1,0,AE1,11.584105657,43.2012568482,1.8651521034
GAM18A179,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Labridae,Epibulus insidiator,174.9,25,17.4,M,0.963,0.089,0,1,AE2,9.4774682823,47.3593246467,0.419770585
GAM18A180,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Labridae,Halichoeres trimaculatus,63,16,13,M,0.585,0.831,1,1,AE1,0.966296831,16.2911426317,0.1893263969
GAM18A180,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Labridae,Halichoeres trimaculatus,63,16,13,M,0.585,0.831,1,1,AE2,2.1282080054,22.3765778863,0.3351339677
GAM18A181,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Pomacentridae,Dascyllus flavicaudus,22.8,9.5,7.5,F,0.11,0.1,1,1,AE1,9.1337772159,42.7246335644,3.384345477
GAM18A181,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Pomacentridae,Dascyllus flavicaudus,22.8,9.5,7.5,F,0.11,0.1,1,1,AE2,7.8705934571,47.9681336859,NA
GAM18A184,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Pomacentridae,Dascyllus flavicaudus,30.6,10.4,7.5,NA,0.237,NA,1,0,AE1,7.3721447885,41.0627068746,0.5955647338
GAM18A185,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Pomacentridae,Dascyllus flavicaudus,25.3,10,7.5,NA,0.134,NA,1,1,AE1,11.1641298719,43.8049022661,0.5855705007
GAM18A185,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Pomacentridae,Dascyllus flavicaudus,25.3,10,7.5,NA,0.134,NA,1,1,AE2,6.6317314216,52.1273237995,1.5863410766
GAM18A189,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Chaetodontidae,Chaetodon auriga,166.2,17.7,14.5,F,1.001,0.352,1,0,AE1,6.8947788625,40.9935115691,0.4028768256
GAM18A191,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Pomacentridae,Stegastes nigricans,46.8,12.5,9.4,F,0.192,0.063,0,1,AE2,2.7838342464,26.3567959136,0.3889725086
GAM18A192,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Labridae,Halichoeres trimaculatus,79.2,17,14,M,0.539,2.295,1,1,AE2,1.5776635462,20.7531813858,0.1580028188
GAM18A193,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Labridae,Halichoeres trimaculatus,66.6,17.4,13,M,0.397,0.088,1,1,AE1,1.1910956625,21.9778458063,0.2369443567
GAM18A193,Mangareva,E1,NA,23.080922,135.016362,lagoon,17.06.18,10.00-14.00,Labridae,Halichoeres trimaculatus,66.6,17.4,13,M,0.397,0.088,1,1,AE2,1.8826296561,20.4520004836,0.1684085836
GAM18A194,Mangareva,F1,NA,23.07685,135.01845,outer,17.06.18,8.30-9.00,Serranidae,Cephalopholis argus,1850,45,36,M,15.864,1.782,0,1,AE2,3.8697215442,40.3017729016,2.3460952352
GAM18A195,Mangareva,F1,NA,23.07685,135.01845,outer,17.06.18,8.30-9.00,Holocentridae,Myripristis berndti,231.9,24.4,18.7,F,3.135,1.253,0,1,AE2,3.8651733162,28.7119661095,1.5021935306
GAM18A198,Mangareva,F2,NA,23.062236,134.996667,lagoon,18.06.18,11.00-13.00,Poa,Dascyllus flavicaudus,22,8,7,M,0.117,0.072,1,1,AE1,9.6327113694,53.2893802923,2.259383378
GAM18A207,Mangareva,F2,NA,23.062236,134.996667,lagoon,18.06.18,11.00-13.00,Labridae,Halichoeres trimaculatus,44.5,14.5,13,M,0.28,0.571,1,1,AE1,2.5532994844,32.086856666,0.716662082
GAM18A207,Mangareva,F2,NA,23.062236,134.996667,lagoon,18.06.18,11.00-13.00,Labridae,Halichoeres trimaculatus,44.5,14.5,13,M,0.28,0.571,1,1,AE2,2.5505145097,24.3546743605,0.5299475979
GAM18A212,Mangareva,F2,NA,23.062236,134.996667,lagoon,18.06.18,11.00-13.00,Aulostomidae,Aulostomus chinensis,70,46.2,41.5,M,2.113,0.553,1,1,AE2,9.6468214429,48.2189161394,0.6905924867
GAM18A214,Mangareva,F2,NA,23.062236,134.996667,lagoon,18.06.18,11.00-13.00,Labridae,Halichoeres trimaculatus,76.1,17.1,13.5,NA,0.662,NA,1,1,AE2,2.4861111111,25.5436666667,0.1286649749
GAM18A215,Mangareva,F2,NA,23.062236,134.996667,lagoon,18.06.18,11.00-13.00,Aulostomidae,Aulostomus chinensis,31.8,28.6,25.2,NA,0.417,NA,1,1,AE1,10.9504578171,47.5013761469,1.1495668598
GAM18A216,Mangareva,F2,NA,23.062236,134.996667,lagoon,18.06.18,11.00-13.00,Labridae,Halichoeres trimaculatus,32,13,11,F,0.149,0.08,0,1,AE2,1.2593868219,19.1014590853,0.1022171416
GAM18A217,Mangareva,F2,NA,23.062236,134.996667,lagoon,18.06.18,11.00-13.00,Labridae,Halichoeres trimaculatus,37,13.5,11,M,0.348,0.347,1,1,AE1,0.8107394749,23.0633984764,NA
GAM18A217,Mangareva,F2,NA,23.062236,134.996667,lagoon,18.06.18,11.00-13.00,Labridae,Halichoeres trimaculatus,37,13.5,11,M,0.348,0.347,1,1,AE2,1.1610288962,19.3924974474,0.1737723391
GAM18B007,Mangareva,A2,NA,NA,NA,lagoon,NA,NA,NA,Centropyge flavissima,58,12.023,9.992,M,0.12,0.07,0,1,AE2,3.1680981595,25.447791411,0.5846844773
GAM18B009,Mangareva,A2,NA,NA,NA,lagoon,NA,NA,NA,Abudefduf sexfasciatus,75,15.889,12.129,M,0.5,0.04,0,1,AE2,2.8102198259,22.709625551,0.1757982845
GAM18B011,Mangareva,A2,NA,NA,NA,lagoon,NA,NA,NA,Cheilinus chlorourus,197,21.556,17.36,NA,1.48,NA,0,1,AE2,7.7025477707,37.0486624204,0.9661470599
GAM18B022,Mangareva,A1,NA,NA,NA,outer,NA,NA,NA,Plectropomus laevis,6300,75.125,60.654,M,67.62,3.17,0,1,AE2,6.7597010851,45.7187311043,1.1548742164
GAM18B023,Mangareva,A1,NA,NA,NA,outer,NA,NA,NA,Plectropomus laevis,9300,95.724,77.994,M,44.35,1.7,0,1,AE2,7.6393643418,39.4156240092,0.7417426005
GAM18B025,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,NA,Plectropomus laevis,3100,60.25,50.523,F,26,15.1,1,1,AE1,9.4781050687,42.6323650503,1.8078037941
GAM18B025,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,NA,Plectropomus laevis,3100,60.25,50.523,F,26,15.1,1,1,AE2,3.2101587302,17.8312698413,0.1497819482
GAM18B032,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,NA,Chlorurus spilurus,267.9,23.095,18.959,NA,9.8,NA,1,1,AE2,2.0067594433,19.4677932406,0.2751603467
GAM18B033,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,NA,Chlorurus spilurus,379.7,26.441,22.347,M,6.8,0.15,1,1,AE1,2.7872635226,53.2802490229,0.2486120846
GAM18B033,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,NA,Chlorurus spilurus,379.7,26.441,22.347,M,6.8,0.15,1,1,AE2,0.6266331658,15.1640954774,0.7664614058
GAM18B039,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,NA,Naso lituratus,800,NA,28.422,M,13.1,0.47,1,1,AE2,6.2695,29.228075,0.3019723221
GAM18B040,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,NA,Naso lituratus,800,43.248,28.181,NA,10.35,NA,1,1,AE1,6.1820436637,44.0435378001,0.6809574885
GAM18B040,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,NA,Naso lituratus,800,43.248,28.181,NA,10.35,NA,1,1,AE2,2.2207317073,28.4411585366,0.2518112336
GAM18B044,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,NA,Parupeneus multifasciatus,125,21.593,17.166,M,0.61,0.3,1,1,AE1,6.9674202341000004,38.6100794234,0.679397155
GAM18B044,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,NA,Parupeneus multifasciatus,125,21.593,17.166,M,0.61,0.3,1,1,AE2,4.9144827586,25.7012643678,0.3704940326
GAM18B045,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,NA,Ctenochaetus striatus,94.5,17.899,12.465,M,0.05,0.23,0,1,AE2,4.4519174041,36.087079646,NA
GAM18B046,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,NA,Centropyge flavissima,97,14.85,11.951,M,0.48,0.13,1,1,AE1,6.6763505449,43.0100930892,0.4257886216
GAM18B046,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,NA,Centropyge flavissima,97,14.85,11.951,M,0.48,0.13,1,1,AE2,3.8747875354,23.6050141643,1.2315670944
GAM18B047,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,NA,Centropyge flavissima,86,13.83,11.097,F,0.4,0.08,1,1,AE1,8.0923123426,47.9047842874,0.3520802483
